ticket_id,text,category,priority
TCK-12157,Ticket opened by employee: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Visual bug only; functional workflows remain operational.,Technical / IT Support,High
TCK-11774,Customer reports: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-10075,"The export feature is generating corrupted, 0-byte files when processing payroll deductions for all employees. High severity as our SLA requires a resolution within 2 hours.",Bug / System Error,Medium
TCK-10141,Intermittent failure: clicking the bulk submit button fails with HTTP 401 Unauthorized for about 15% of requests. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,Medium
TCK-10042,Crash report: Worker thread terminated unexpectedly with SSL handshake failed: certificate expired while executing SQL query against reporting replica. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Medium
TCK-11173,Need help configuring Role-Based Access Control (RBAC) permissions for third-party auditing contractors. Visual bug only; functional workflows remain operational.,Account & Access,Low
TCK-11736,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? High severity as our SLA requires a resolution within 2 hours.,Feature Request,Critical
TCK-10677,Requesting official formal price quote for expanding from 50 to 150 user licenses for Umbrella Corp. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-11177,"User session randomly terminates every 3 minutes, forcing re-authentication on on Ubuntu 22.04 LTS workstation. Halts all production CI/CD deployments across engineering.",Account & Access,Medium
TCK-11747,"Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10601,Helpdesk dispatch: Our corporate account was billed twice for invoice #31895. Total overcharge is $410. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-11751,Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. No immediate workaround available; critical customer escalation.,Feature Request,Critical
TCK-10244,"Escalation notice: Data corruption risk: After clicking the bulk submit button, previously saved records disappear from Ingestion Pipeline. No immediate workaround available; critical customer escalation.",Bug / System Error,Critical
TCK-10795,"Inquiry received: Disputed transaction: We were charged the Enterprise annual tier rate of $1,782 instead of monthly tier. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,High
TCK-10088,"Crash report: Worker thread terminated unexpectedly with ERR_CONNECTION_REFUSED on port 8080 while clicking the bulk submit button. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-11837,"Client wrote: Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Halts all production CI/CD deployments across engineering.",Feature Request,Low
TCK-10391,Helpdesk dispatch: Intermittent failure: invoking the batch synchronization API fails with ERR_CONNECTION_REFUSED on port 8080 for about 15% of requests. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-12444,Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. No immediate workaround available; critical customer escalation.,Technical / IT Support,Medium
TCK-10275,Infinite loop / UI freeze occurs whenever a user attempts filtering transaction logs by timestamp on using Chrome 122 on Windows 11. Minor inconvenience for internal staff.,Bug / System Error,Critical
TCK-10620,"Customer reports: Please update our billing address to 551 Market St, London and re-send the invoice #59509. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,Low
TCK-10815,Automated monitoring alert: Need clarification on line-item usage charges for data egress on current monthly billing statement. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-10020,"Client wrote: Intermittent failure: filtering transaction logs by timestamp fails with Database connection pool exhausted for about 15% of requests. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Medium
TCK-10669,"Escalation notice: Please update our billing address to 201 Market St, London and re-send the invoice #36476. Minor inconvenience for internal staff.",Billing & Payment,Low
TCK-10394,"Unhandled exception thrown during generating the annual revenue reconciliation report. Stack trace indicates HTTP 500 Internal Server Error. on dedicated AWS EC2 c5.4xlarge instance. Low impact, customer is just inquiring for future planning.",Bug / System Error,Medium
TCK-10338,UI regression: Form fields overlap and become unclickable in Search Backend when uploading a 25MB CSV data file. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Low
TCK-10173,"Escalation notice: Data corruption risk: After uploading a 25MB CSV data file, previously saved records disappear from Checkout Service. Visual bug only; functional workflows remain operational.",Bug / System Error,Critical
TCK-12037,Urgent assistance requested: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-10359,"Customer reports: Encountered a fatal crash during processing payroll deductions for all employees. The screen went completely blank and logged HTTP 403 Forbidden - Access Denied. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-10766,"Helpdesk dispatch: Our corporate account was billed twice for invoice #11195. Total overcharge is $1,346. Only affects a single user, but workaround is cumbersome.",Billing & Payment,High
TCK-10441,"Escalation notice: Bug discovered in Checkout Service: executing SQL query against reporting replica yields incorrect calculation results. Affects more than 2,000 active concurrent users.",Bug / System Error,Critical
TCK-10576,"Account marked past due and suspended, but wire transfer of $1,174 was completed 3 business days ago. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,Critical
TCK-12176,Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Critical
TCK-10464,"Customer reports: The export feature is generating corrupted, 0-byte files when rendering the executive KPI dashboard. Halts all production CI/CD deployments across engineering.",Bug / System Error,Medium
TCK-11715,"Report from customer success: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. No immediate workaround available; critical customer escalation.",Feature Request,Low
