ticket_id,text,category,priority
TCK-12338,Helpdesk dispatch: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-11555,Client wrote: Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. No immediate workaround available; critical customer escalation.,Feature Request,Medium
TCK-11208,Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! High severity as our SLA requires a resolution within 2 hours.,Account & Access,Critical
TCK-10119,"Client wrote: Data corruption risk: After invoking the batch synchronization API, previously saved records disappear from Batch Processing Worker. Halts all production CI/CD deployments across engineering.",Bug / System Error,Critical
TCK-10741,"Disputed transaction: We were charged the Enterprise annual tier rate of $2,020 instead of monthly tier. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,High
TCK-10620,"Customer reports: Please update our billing address to 551 Market St, London and re-send the invoice #59509. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,Low
TCK-11194,Internal incident report: Account locked after multiple failed attempts. Please unlock username 'j.smith' immediately. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Medium
TCK-11894,Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-10758,Support inquiry from tier-1: Requesting official formal price quote for expanding from 50 to 150 user licenses for Globex Global. No immediate workaround available; critical customer escalation.,Billing & Payment,Low
TCK-10261,Automated monitoring alert: Infinite loop / UI freeze occurs whenever a user attempts uploading a 25MB CSV data file on within the European data region eu-west-1. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-10451,"Direct message from enterprise admin: Data corruption risk: After importing customer leads from Salesforce, previously saved records disappear from Inventory Microservice. No immediate workaround available; critical customer escalation.",Bug / System Error,Critical
TCK-11217,User stated: Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Hooli Tech' despite being admin. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-11098,Escalation notice: How can I transfer primary account ownership from j.smith@initechllc.com to finance@company.com? Visual bug only; functional workflows remain operational.,Account & Access,Low
TCK-12430,Issue logged via web portal: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-12422,"CrowdStrike endpoint sensor is consuming 98% CPU continuously, causing laptop to freeze. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,High
TCK-10835,"Support inquiry from tier-1: Account marked past due and suspended, but wire transfer of $2,022 was completed 3 business days ago. High severity as our SLA requires a resolution within 2 hours.",Billing & Payment,Critical
TCK-11478,Client wrote: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. No immediate workaround available; critical customer escalation.,Account & Access,High
TCK-10670,Invoice #64919 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-64919. Minor inconvenience for internal staff.,Billing & Payment,Medium
TCK-12185,Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-11529,"Internal incident report: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Low impact, customer is just inquiring for future planning.",Feature Request,High
TCK-12349,Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Low
TCK-12028,Urgent assistance requested: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Minor inconvenience for internal staff.,Technical / IT Support,Medium
TCK-11552,Automated monitoring alert: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Low
TCK-10935,Support inquiry from tier-1: Please remove expired corporate credit card ending in 2618 and assign the new Amex as default. Halts all production CI/CD deployments across engineering.,Billing & Payment,Low
TCK-11374,Customer reports: How can I transfer primary account ownership from m.garcia@massivedynamic.com to finance@company.com? Visual bug only; functional workflows remain operational.,Account & Access,Low
TCK-10391,Helpdesk dispatch: Intermittent failure: invoking the batch synchronization API fails with ERR_CONNECTION_REFUSED on port 8080 for about 15% of requests. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-11560,Ticket opened by employee: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-11818,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-12305,Customer reports: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Minor inconvenience for internal staff.,Technical / IT Support,Critical
TCK-10746,Critical alert logged: Our corporate account was billed twice for invoice #51302. Total overcharge is $618. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-12379,"Ticket opened by employee: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-11934,"Support inquiry from tier-1: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-12403,"Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-11732,"Escalation notice: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. High severity as our SLA requires a resolution within 2 hours.",Feature Request,Medium
